sentence_lemma	target_index	cluster	lemma	sentence_token	identifier
$ peccavi $ $ say the knight $ bend his head $ $	10	2	head	" Peccavi , " said the Knight , bending his head . "	fic_1857_2618.txt-3754-10
i never shall forget $ and i be sure i can never $ describe $ anglique 's first look of terror $ astonish $ ment $ and inquiry $ and the overwhelming shame $ with which she drop her head on her bosom $ $ when she recognize me $	39	2	head	I never shall forget , and I am sure I can never " describe , Anglique 's first look of terror , astonish " ment , and inquiry , and the overwhelming shame " with which she dropped her head on her bosom , " when she recognised me .	fic_1830_7266.txt-2714-39
some be pillow here $ some there $ in little cluster of two or three $ their head upon their saddle $ their hand clutch fast rifle or broadsword $ and the bridle hang above $ ready for sudden employment $	17	2	head	Some were pillowed here , some there , in little clusters of two or three , their heads upon their saddles , their hands clutching fast rifle or broadsword , and the bridle hanging above , ready for sudden employment .	fic_1835_7309.txt-1223-17
philosophy teach us that the atmos- phere will not retain lead $ and two pound of the metal $ mould into bullet of thirty to the pound $ after describe an ellipsis in their journey $ return to the earth rattle among the branch of the tree directly over the head of the troop station in the rear of their captain $	50	2	head	Philosophy teaches us that the atmos- phere will not retain lead ; and two pounds of the metal , moulded into bullets of thirty to the pound , after describing an ellipsis in their journey , returned to the earth rattling among the branches of the trees directly over the heads of the troops stationed in the rear of their captain .	fic_1845_622.txt-14130-50
so say $ he take the boy by the hand $ and lead him along with him till they stop at an apothecary 's store with the sign of galen 's head $ situate on cornhill $ at the corner of what be now call winter street $	31	2	head	So saying , he took the boy by the hand , and led him along with him till they stopped at an apothecary 's store with the sign of Galen 's head , situated on Cornhill , at the corner of what is now called Winter Street .	fic_1839_7048.txt-1346-31
it be a strange sight $ that sea of head all around us heave in portentous silence at the slight incident $	9	2	head	It was a strange sight , that sea of heads all around us heaving in portentous silence at the slightest incident .	mag_1858_526597.txt-183-9
she draw that young head to her old $ love bosom $ and elinor weep there $ at last $ like a grieve child $ $	4	2	head	She drew that young head to her old , loving bosom , and Elinor wept there , at last , like a grieved child . "	fic_1859_9216.txt-606-4
their beautiful head aloft in the air $ expand wide their pliant nostril and sniff up the wind $ when catch $ as they seem to do $ the evidence of their enemy 's presence $ they would snort almost like a trumpet of warning $ and toss aside the long hair that flow about their head and obstruct their sight $ their flash $ fiery eye would search the wide plain in pursuit of the object that startle them $	56	2	head	their beautiful heads aloft in the air , expanding wide their pliant nostrils and sniffing up the wind , when catching , as they seemed to do , the evidence of their enemy 's presence : they would snort almost like a trumpet of warning , and tossing aside the long hair that flowed about their heads and obstructed their sight , their flashing , fiery eyes would search the wide plain in pursuit of the object that startled them .	fic_1848_7009.txt-1777-56
he would not take the sofa $ say he be not use to that $ but he stretch himself on the floor and put his head on an ottoman $	25	2	head	He would not take the sofa , saying he was not used to that , but he stretched himself on the floor and put his head on an ottoman .	fic_1847_2352.txt-205-25
not be $ a lawyer $ be mrs.- grahame 's dream of life $ but when she whisper it to her husband $ he shake his head $ with a grave smile $ and point to the boy $ who stand near $ put the finish touch to what he call his $ magical glass $ $	26	2	head	not be , a lawyer , was Mrs. Grahame 's dream of life ; but when she whispered it to her husband , he shook his head , with a grave smile , and pointed to the boy , who stood near , putting the finishing touch to what he called his " magical glass . "	fic_1851_3336.txt-2406-26
the lion 's head look down with a grimly good-natured aspect $ as the child cluster around the old gentleman 's knee $	3	2	head	The lion 's head looked down with a grimly good-natured aspect , as the children clustered around the old gentleman 's knees .	fic_1851_2538.txt-1907-3
little alice put up her arm to grandfather $ and draw down his white head beside her own golden lock $ $	14	2	head	Little Alice put up her arms to Grandfather , and drew down his white head beside her own golden locks . "	fic_1842_555.txt-641-14
but this increase the tumult $ when an old woman $ seize a stool $ hurl it at the bishop 's head $	21	2	head	But this increased the tumult , when an old woman , seizing a stool , hurled it at the bishop 's head .	nf_1849_771289.txt-3355-21
lucia could as yet only sob and utter inarticulate expression of thanks $ but she soon raise her head $ and look at ellie with her sad smile $	18	2	head	Lucia could as yet only sob and utter inarticulate expressions of thanks : but she soon raised her head , and looked at Ellie with her sad smile ,	fic_1855_9053.txt-3879-18
than my own $ to mind $ indeed $ of the high order $ one of those creed $ not of the head $ but of the heart $ one of those belief which $ for ever disown by reason $ for ever keep their place in our bosom $ and exert an influence $ not the less potent that it be unconfessed $ over our action $ $ it be the conviction of my own good-fortune $	22	2	head	than my own -- to minds , indeed , of the highest order ; one of those creeds -- not of the head , but of the heart ; one of those beliefs which , for ever disowned by reason , for ever keep their place in our bosoms , and exert an influence , not the less potent that it is unconfessed , over our actions , -- it was the conviction of my own good-fortune .	fic_1835_7142.txt-580-22
i assent $ and my man be just go to clench the bargain with a shake of the hand $ when hear a slight rustle and turn my head quickly $ i catch	28	2	head	I assented , and my man was just going to clench the bargain with a shake of the hand , when hearing a slight rustle and turning my head quickly , I caught	fic_1833_7239.txt-1589-28
thou hatest him without a cause $ $ say havilah $ $ and thy contempt have recoil upon thine own head $	20	2	head	Thou hatest him without a cause , " said Havilah , " and thy contempt has recoiled upon thine own head .	fic_1860_9072.txt-4335-20
there be the broad sky above them $ the surging sea of head $ the goddess of justice $ in snow-white wood $	12	2	head	There was the broad sky above them -- the surging sea of heads -- the goddess of justice , in snow-white wood ,	fic_1843_7208.txt-11402-12
' i be afraid $ papa $ ' say lily $ ' the truth be $ that my head have be so full of woodstock for the last few day $ that i could do nothing $ '	18	2	head	' I am afraid , papa , ' said Lily , ' the truth is , that my head has been so full of Woodstock for the last few days , that I could do nothing . '	fic_1855_1273.txt-306-18
no queen upon her throne could ever have be approach with more reverence by her subject than be this old lady by all the member of her family as she sit upon a naked rock in the bed of the river $ with only a red rag upon her head and a single-white sheet over her shoulder $	49	2	head	No queen upon her throne could ever have been approached with more reverence by her subjects than was this old lady by all the members of her family as she sat upon a naked rock in the bed of the river , with only a red rag upon her head and a single-white sheet over her shoulders .	nf_1844_762654.txt-1021-49
if a pass wind linger to shake the casement $ he strive to turn his head towards it $ if the door jar to and fro upon its hinge $ he look long and anxiously thitherward $ if the	15	2	head	If a passing wind lingered to shake the casement , he strove to turn his head towards it ; if the door jarred to and fro upon its hinges , he looked long and anxiously thitherward ; if the	fic_1837_7395.txt-1556-15
and so a party be give to anna $ at which she be introduce to several dash young man $ whose attention almost turn her young head $	26	2	head	And so a party was given to Anna , at which she was introduced to several dashing young men , whose attentions almost turned her young head .	fic_1853_1196.txt-3021-26
the wretched man bow low in reply $ go up to his wife and kiss her forehead $ her mouth and her eye $ and then with a look of will i never shall forget $ give his hand to his uncle $ who turn away his head $ to conceal a tear $ i hope $ and follow the officer out of the room $ without utter a word $	47	2	head	The wretched man bowed low in reply ; went up to his wife and kissed her forehead , her mouth and her eyes -- and then with a look of wo I never shall forget , gave his hand to his uncle , who turned away his head , to conceal a tear , I hope , and followed the officer out of the room , without uttering a word .	fic_1833_7240.txt-2752-47
he then spread down a garment $ take from his pack $ for the girl to lie upon $ and take her head affectionately upon his lap $ $	22	2	head	He then spread down a garment , taken from his pack , for the girl to lie upon , and took her head affectionately upon his lap . "	fic_1854_9826.txt-552-22
mother $ $ say the young man $ place his hand to his head $ and lean heavily upon spirit-iron $ as if a sudden faintness have come upon him $ $ why be i so different in look from the rest of your child $ $	13	2	head	Mother , " said the young man , placing his hand to his head , and leaning heavily upon Spirit-Iron , as if a sudden faintness had come upon him , " why am I so different in looks from the rest of your children ? "	nf_1856_769051.txt-967-13
and they say it be so far from accord with the nature of thing and the order of the universe to have the head always uppermost $ that the most approve and receive theory of the motion of the planet and the diurnal rotation of the earth show that mankind ought to be heel over head at least half the time $	23	2	head	And they said it was so far from according with the nature of things and the order of the universe to have the head always uppermost , that the most approved and received theories of the motion of the planets and the diurnal rotation of the earth showed that mankind ought to be heels over head at least half the time .	mag_1827_553785.txt-262-23
thus $ besides place magdalena 's hand on her head $ she carry it also to her lip $ express as much desire as her countenance could convey $ to be esteem the christian 's friend $	9	2	head	Thus , besides placing Magdalena 's hand on her head , she carried it also to her lips , expressing as much desire as her countenance could convey , to be esteemed the Christian 's friend .	fic_1835_7017.txt-1276-9
harry 's blunder at table be light matter $ and be not mention to his disparagement $ as they be by no mean very important after all $ but a moral error $ one that have its origin in the head and extend its root down towards the heart $ this be indeed an evil that be not lightly to be hold $	40	2	head	Harry 's blunders at table were light matters , and are not mentioned to his disparagement , as they were by no means very important after all ; but a moral error , one that had its origin in the head and extends its roots down towards the heart , this is indeed an evil that is not lightly to be held .	fic_1845_7103.txt-328-40
not concern him $ and some ten or a dozen missionary $ that would not do something the cochin-chinese bid them $ and be $ in consequence $ make short by the head $	32	2	head	not concern him , and some ten or a dozen missionaries , that would not do something the Cochin-Chinese bid them , and were , in consequence , made shorter by the head .	fic_1835_5605.txt-855-32
from al aaraaf $ tamerlane $ and minor poem $ 1829 $ 1 romance who love to nod and sing with drowsy head and folded wing among the green leaf as they shake far down within some shadowy lake to me a paint paroquet have be $ a most familiar bird $ teach me my alphabet to say $ to lisp my very early word while in the wild wood i do lie a child $ with a most know eye $	22	2	head	from Al Aaraaf , Tamerlane , and minor poems ( 1829 ) 1 Romance who loves to nod and sing With drowsy head and folded wing Among the green leaves as they shake Far down within some shadowy lake To me a painted paroquet Hath been -- a most familiar bird -- Taught me my alphabet to say -- To lisp my very earliest word While in the wild wood I did lie A child -- with a most knowing eye .	fic_1829_7965.txt-1-22
as this question escape the lip of the lady $ who have hitherto purposely forborne to inquire into the private history of mildred 's journey $ she shake her head distrustfully $ and $ after some deliberation $ add $ $ you will pardon me $ my child $ for what may seem to be an idle curiosity $ i seek to know nothing that you may desire to keep secret $ but your journey be so full of hazard to one so young and helpless as yourself $ that i fear you have not wisely consider the evil chance to which you may be expose $ $	29	2	head	As this question escaped the lips of the lady , who had hitherto purposely forborne to inquire into the private history of Mildred 's journey , she shook her head distrustfully , and , after some deliberation , added , " You will pardon me , my child , for what may seem to be an idle curiosity -- I seek to know nothing that you may desire to keep secret -- but your journey is so full of hazard to one so young and helpless as yourself , that I fear you have not wisely considered the evil chances to which you may be exposed . "	fic_1835_7172.txt-8982-29
you can not abide a head of flow lock $	5	2	head	You can not abide a head of flowing locks .	fic_1849_7231.txt-1731-5
her head $ be it such a head $ as i should be proud to see $ one day or other $ rule my household $ educate my child $	1	2	head	Her head -- was it such a head , as I should be proud to see , one day or other , ruling my household ; educating my children ?	fic_1823_7242.txt-3563-1
$ and snatch $ as he speak $ a long-barreled harquebuse from a sentinel beside him $ he take a rapid aim $ and before any of his comrade could interpose to hinder him $ for all perceive the madness of the action $ fire it against the head of the proud rover $	48	2	head	-- and snatching , as he spoke , a long-barreled harquebuse from a sentinel beside him , he took a rapid aim , and before any of his comrades could interpose to hinder him -- for all perceived the madness of the action -- fired it against the head of the proud Rover .	fic_1843_7155.txt-299-48
if he have not $ then we may not risk a hair of our head $ because we please $ to save	14	2	head	If he have not , then we may not risk a hair of our heads , because we please , to save	fic_1822_7243.txt-5957-14
she be a strange-looking girl $ very tall and thin $ with a pale $ greenish cast of complexion $ coal-black eye $ very much sunken in her head $ hair as black as her eye $ and colorless lip $	28	2	head	She was a strange-looking girl ; very tall and thin , with a pale , greenish cast of complexion ; coal-black eyes , very much sunken in her head ; hair as black as her eyes , and colorless lips .	fic_1853_2454.txt-1336-28
to the rescue $ $ shout zacharie $ as he come in sight $ and $ descend the hillside at a furious rate $ he drive his horse full against the remaining grenadier as he be about to revenge his comrade by a tremendous stroke of his broadsword on the uncover head of the general $ and bore him bodily to the ground $	51	2	head	To the rescue , " shouted Zacharie , as he came in sight ; and , descending the hillside at a furious rate , he drove his horse full against the remaining grenadier as he was about to revenge his comrade by a tremendous stroke of his broadsword on the uncovered head of the general , and bore him bodily to the ground .	fic_1838_7086.txt-2275-51
the noble team-horses $ whose morning exit from the archway she hail with a daily smile of welcome $ seldom now return at noon or nightfall without a branch of oak $ willow $ or birch $ wave above their head $ while the glow of contentment and self-satisfaction which shine in the young teamster 's face $ no less than the sprig of lilac which occasionally adorn his hat $ prove that he have be engage in more cheer labor $ and among more exhilarating scene $ than those which the city afford $	40	2	head	The noble team-horses , whose morning exit from the archway she hailed with a daily smile of welcome , seldom now returned at noon or nightfall without a branch of oak , willow , or birch , waving above their heads , while the glow of contentment and self-satisfaction which shone in the young teamster 's face , no less than the sprig of lilac which occasionally adorned his hat , proved that he had been engaged in more cheering labors , and among more exhilarating scenes , than those which the city afforded .	fic_1857_9075.txt-2869-40
a silence $ i should think $ of four or five minute $ follow $ after which $ he slowly raise his head $	22	2	head	A silence , I should think , of four or five minutes , followed ; after which , he slowly raised his head .	fic_1823_7246.txt-278-22
$ florry $ sit down $ and lean your weary head on my shoulder $ $	10	2	head	" Florry , sit down , and lean your weary head on my shoulder . "	fic_1855_2494.txt-1161-10
with an elevated head $ surround and cope with lock and braid $ glossy and black as the raven 's plumage $ with murky brow $ that could be elevate to a crescent $ or bend into the contorted waving of a serpent $ with a voice deep tone and clear $ she speak and look the destiny of the	3	2	head	With an elevated head , surrounded and coped with locks and braids , glossy and black as the raven 's plumage ; with murky brows , that could be elevated to a crescent , or bent into the contorted wavings of a serpent ; with a voice deep toned and clear , she spoke and looked the destiny of the	fic_1836_7053.txt-347-3
know $ then $ my good brother $ that $ at this moment $ though you very loyally and truly avow yourselves the soldier of his majesty $ our king and master $ it have somehow enter into the head of the general narvaez $ the lieutenant of his majesty 's governor $ to consider you as villain rebel and traitor $ $ an imputation so exceedingly preposterous and eccentric $ that $ be we in a christian land $ you should not be require to deny it $ but $ stand as you do $ with no better present judge than your accuser $ it be certain your innocence could not be make apparent to his majesty $ until after the gallinazas have pick the last morsel from your bone $ at which time $ as i think you will agree with me $ a declaration of your true loyalty would not be a matter of	39	2	head	Know , then , my good brothers , that , at this moment , though you very loyally and truly avow yourselves the soldiers of his majesty , our king and master , it hath somehow entered into the head of the general Narvaez , the lieutenant of his majesty 's governor , to consider you as villain rebels and traitors ; -- an imputation so exceedingly preposterous and eccentric , that , were we in a Christian land , you should not be required to deny it ; but , standing as you do , with no better present judge than your accuser , it is certain your innocence could not be made apparent to his majesty , until after the gallinazas had picked the last morsel from your bones ; at which time , as I think you will agree with me , a declaration of your true loyalty would not be a matter of	fic_1834_7012.txt-2278-39
stand motionless amongst the stone of a rapid portion of the stream $ crouch down with his neck and head draw back close to his body $ so that he look like a brown rock himself $	19	2	head	stood motionless amongst the stones of a rapid portion of the stream , crouching down with his neck and head drawn back close to his body , so that he looked like a brown rock himself .	nf_1847_754437.txt-2454-19
if they bruise our head $ we can sting their heel $	4	2	head	If they bruise our head , we can sting their heels !	fic_1856_9797.txt-1733-4
and pretend you do n't keer $ but you just say two word $ $ just knock that chip off my head $ $ and if i do n't give you fit my name a n't ike partington $ that $ s all $	21	2	head	and pretend you do n't keer , but you just say two words , -- just knock that chip off my head , -- and if I do n't give you fits my name a n't Ike Partington , that ' s all !	fic_1854_9230.txt-814-21
plunge his head into scheme of all sort $ eat his way to the bottom of the can till he can not extricate himself $ and constable $ and sheriff $ and indignant society $ which would have say nothing have he be successful $ go to pound him because he can not get his head out $	2	2	head	Plunges his head into schemes of all sorts , eats his way to the bottom of the can till he can not extricate himself , and constables , and sheriffs , and indignant society , which would have said nothing had he been successful , go to pounding him because he can not get his head out .	fic_1847_2352.txt-378-2
my child $ $ the gray eye of the aged man $ glance far through the cavern $ whose expansive roof glow redly with the torch-light $ behold the bow head of four thousand man and woman $	30	2	head	My children -- " the gray eye of the aged man , glancing far through the cavern , whose expansive roof glowed redly with the torch-light , beheld the bowed heads of four thousand men and women .	fic_1848_7193.txt-7115-30
at birth $ the flatten face $ and broad smooth forehead of the infant $ the position of the eye rather towards the side of the head $ and the widen space between $ represent the mongolian form $ while it be only as the child advance to maturity $ that the oval face $ the arch forehead $ and the mark feature of the true caucasian $ become perfectly develop $ $	26	2	head	At birth , the flattened face , and broad smooth forehead of the infant , the position of the eyes rather towards the side of the head , and the widened space between , represent the Mongolian form ; while it is only as the child advances to maturity , that the oval face , the arched forehead , and the marked features of the true Caucasian , become perfectly developed . "	nf_1844_755204.txt-2192-26
he neither speak nor look at his wife $ or child $ but place himself at the head of one band of the young man he shout his war-cry $ and then silently pursue the enemy $	17	2	head	He neither spoke nor looked at his wife , or children ; but placing himself at the head of one band of the young men he shouted his war-cry , and then silently pursued the enemy .	fic_1827_7269.txt-848-17
indeed $ if every vixenish impulse be to be allow to seize upon the press $ by way of speaking-trumpet $ and when we stop our ear $ hold // down our head $ and run $ we must find home taunt upon our most defenceless folly and sin $ mock us in derisive echo $ before us and behind us and on every side $ if we be to be overtake $ and brand $ and cruelly maul $ without judge or jury $ or a chance for defense or deprecation $ if we must stand and take this clapper-clawing from fair $ but not gentle $ hand $ under the eye of the amused public $ who $ if they interfere at all $ pelt either party at random $ or both $ to make justice sure and prevent brawl in the open thoroughfare in future $ - be it not high time there be a police to come to the rescue $	32	2	head	Indeed , if every vixenish impulse is to be allowed to seize upon the press , by way of speaking-trumpet , and when we stop our ears , hold // down our heads , and run , we must find home taunts upon our most defenceless follies and sins , mocking us in derisive echoes , before us and behind us and on every side ; if we are to be overtaken , and branded , and cruelly mauled , without judge or jury , or a chance for defence or deprecation ; if we must stand and take this clapper-clawing from fair , but not gentle , hands , under the eyes of the amused public , who , if they interfere at all , pelt either party at random , or both , to make justice sure and prevent brawls in the open thoroughfare in future , - is it not high time there was a police to come to the rescue ?	mag_1851_555692.txt-205-32
the head $ for these animal be very fond of this article $ and on the fourth day they come to life again $ $	1	2	head	the head , for these animals are very fond of this article , and on the fourth day they come to life again . "	fic_1856_3677.txt-3391-1
still not a savage head be see until they have arrive at the very border of the intrenchment $	4	2	head	Still not a savage head was seen until they had arrived at the very borders of the intrenchment .	fic_1834_7030.txt-1305-4
$ $ beautiful enthusiast $ $ he say $ and the word break from his lip in fire $ $ he tremble from head to foot $	23	2	head	-- " Beautiful enthusiast , " he said -- and the words broke from his lip in fire -- " he trembles from head to foot !	fic_1823_7242.txt-5209-23
blush $ the modest grace $ on folly fix their young desire $ to trifle bid their soul aspire $ fill their gay head with whim of fashion $ and slight all other cultivation $ let every useless $ barren weed of foolish fancy run to seed $ and make their mind the receptacle of every thing that be false and fickle $ where gay caprice with wanton air $ and vanity keep constant fair $ where ribbon $ lace $ patch $ puff $ cap $ jewel $ ruffle $ tippet $ muff $ with gaudy whim of vain parade $ croud each apartment of the head $ where stand $ display have with costly pain $ the toyshop of coquettish brain $ and high-crown have cap hang out the sign $ and beaux as customer throng in $ whence sense be banish have in disgrace $ where wisdom dare not show her face $ where the light head and vacant brain spoil all idea they contain $ as th ' air-pump kill in half a minute each live thing you put within it $	23	2	head	blush , the modest grace , On follies fix their young desire , To trifles bid their souls aspire , Fill their gay heads with whims of fashion , And slight all other cultivation , Let every useless , barren weed Of foolish fancy run to seed , And make their minds the receptacle Of every thing that 's false and fickle ; Where gay caprice with wanton air , And vanity keep constant fair , Where ribbons , laces , patches , puffs , Caps , jewels , ruffles , tippets , muffs , With gaudy whims of vain parade , Croud each apartment of the head ; Where stands , display 'd with costly pains , The toyshop of coquettish brains , And high-crown 'd caps hang out the sign , And beaux as customers throng in ; Whence sense is banish 'd in disgrace , Where wisdom dares not show her face ; Where the light head and vacant brain Spoil all ideas they contain , As th ' air-pump kills in half a minute Each living thing you put within it ?	fic_1820_7562.txt-1034-23
if you have an overflow of wit $ have the goodness to reserve it for the close $ you have already drive several idea out of my head $ '	27	2	head	if you have an overflow of wit , have the goodness to reserve it for the close : you have already driven several ideas out of my head . '	mag_1840_586565.txt-1031-27
from the ship 's bow $ nearly all the seaman now hang inactive $ hammer $ bit of plank $ lance $ and harpoon $ mechanically retain in their hand $ just as they have dart from their various employment $ all their enchanted eye intent upon the whale $ which from side to side strangely vibrate his predestinating head $ send a broad band of overspread semicircular foam before him as he rush $	59	2	head	From the ship 's bows , nearly all the seamen now hung inactive ; hammers , bits of plank , lances , and harpoons , mechanically retained in their hands , just as they had darted from their various employments ; all their enchanted eyes intent upon the whale , which from side to side strangely vibrating his predestinating head , sent a broad band of overspreading semicircular foam before him as he rushed .	fic_1851_746.txt-10864-59
tim $ rig in plain gray frock $ with leather and white top $ stand $ in true tiger fashion $ at the horse ' head $ with the fore-finger of his right hand rest upon the curb of the gray horse $ as with his leave he rub the nose of the chetsnut $ while harry $ cigar in mouth $ be stand at the wheel $ review with a steady and experience eye the gear $ which seem to give him perfect satisfaction $	25	2	head	Tim , rigged in plain gray frock , with leathers and white tops , stood , in true tiger fashion , at the horses ' heads , with the fore-finger of his right hand resting upon the curb of the gray horse , as with his left he rubbed the nose of the chetsnut ; while Harry , cigar in mouth , was standing at the wheel , reviewing with a steady and experienced eye the gear , which seemed to give him perfect satisfaction .	fic_1845_7162.txt-61-25
on their right $ behold twenty mount man $ dress in dark green frock $ with a young man $ remarkable for his determine visage at their head $	27	2	head	On their right , behold twenty mounted men , dressed in dark green frocks , with a young man , remarkable for his determined visage at their head .	fic_1847_7190.txt-1037-27
she speak kindly to him $ $ he do not look up $ she lay her hand on his head $ $ he hunch it off $ she offer him an orange $ $ he hunch at that $	19	2	head	She spoke kindly to him , -- he did not look up ; she laid her hand on his head , -- he hunched it off ; she offered him an orange , -- he hunched at that .	fic_1850_7171.txt-3289-19
beside her bridle-rein ride charles the seventh $ like his comrade sheathe in armor $ and like her with his head uncover $ but his sunny lock and bright blue eye render his countenance $ if possible $ more feminine $ on a slight inspection $ than that of the fair be at his side $	20	2	head	Beside her bridle-rein rode Charles the Seventh , like his comrade sheathed in armor , and like her with his head uncovered ; but his sunny locks and bright blue eye rendered his countenance , if possible , more feminine , on a slight inspection , than that of the fair being at his side .	fic_1853_9158.txt-1969-20
one would imagine that the prophecy might be well apply at the present day $ and that every shower $ which have fall $ have bring increased folly and distraction on the head * f man $	32	2	head	One would imagine that the prophecy might be well applied at the present day ; and that every shower , which has fallen , has brought increased folly and distraction on the heads * f men .	mag_1832_564407.txt-104-32
child $ with large expressive eye $ and clustering lock $ their head surmount with tasselled cap and fancy hat $ array in their $ brightest and best $ $ bound along behind their more soberly array $ but not less gay parent $ follow by gaudily dress slave $ who chatter incessantly with half-suppressed laughter to their acquaintance on the opposite trottoir $	12	2	head	Children , with large expressive eyes , and clustering locks , their heads surmounted with tasselled caps and fancy hats , arrayed in their " brightest and best , " bounded along behind their more soberly arrayed , but not less gay parents , followed by gaudily dressed slaves , who chattered incessantly with half-suppressed laughter to their acquaintances on the opposite trottoir .	fic_1835_7133.txt-1838-12
he next tear the bandage from his head $ and swear though his eye be disfigure $ his body remain in most excellent condition $	7	2	head	He next tore the bandages from his head , and swore though his eyes were disfigured , his body remained in most excellent condition .	fic_1858_1282.txt-2104-7
deed which may tear his heart asunder $ hold him bare to the hiss fool whose good he seek $ draw on his head the laugh of the light crew $ who deem they follow an abusd creed $ even by themselves misconstrue $ which erst make	23	2	head	Deeds which may tear his heart asunder ; hold him Bare to the hissing fools whose good he sought ; Draw on his head the laugh of the light crew , Who deem they follow an abusd creed -- Even by themselves misconstrued -- which erst made	fic_1848_8147.txt-123-23
let me tell them a little $ liberia have raise up her bowed-down head $ and have take a stand with some of the greatest nation of the earth $	13	2	head	Let me tell them a little : Liberia has raised up her bowed-down head , and has taken a stand with some of the greatest nations of the earth .	fic_1853_9142.txt-2563-13
and sometimes $ more fully reveal $ may be see the entire head of a lady bright $ ' as she seem intent upon a book $	12	2	head	And sometimes , more fully revealed , may be seen the entire head of a lady bright , ' as she seems intent upon a book .	fic_1832_7176.txt-442-12
